ref_area,time,sex,obs_value_unempl_rate,obs_value_informal,obs_value_worked_hours,obs_value_NEET,obs_value_PKB,obs_value_economic_freedom_overall,Property Rights,Government Integrity,Judicial Effectiveness,Tax Burden,Government Spending,Fiscal Health,Business Freedom,Labor Freedom,Monetary Freedom,Trade Freedom,Investment Freedom,Financial Freedom
Russian Federation,2019,Male,4.661,20.808,35982.816,,78378.91,,,,,,,,,,,,,
Russian Federation,2019,Total,4.513,19.278,70102.263,,78378.91,,,,,,,,,,,,,
Russian Federation,2020,Female,5.574,17.13,33500.881,,77694.63,,,,,,,,,,,,,
Russian Federation,2020,Male,5.664,20.288,35292.02,,77694.63,,,,,,,,,,,,,
Russian Federation,2020,Total,5.62,18.75,68792.9,,77694.63,,,,,,,,,,,,,
Russian Federation,2021,Female,4.833,17.613,33922.702,,80888.68,,,,,,,,,,,,,
Russian Federation,2021,Male,4.669,20.621,35949.719,,80888.68,,,,,,,,,,,,,
Russian Federation,2021,Total,4.749,19.161,69872.421,,80888.68,,,,,,,,,,,,,
Russian Federation,2022,Female,3.961,16.05,35056.354,11.165,79344.0,,,,,,,,,,,,,
Russian Federation,2022,Male,3.777,18.855,36917.199,9.029,79344.0,,,,,,,,,,,,,
Russian Federation,2022,Total,3.867,17.489,71973.553,10.076,79344.0,,,,,,,,,,,,,
Russian Federation,2023,Female,3.188,15.971,35946.326,9.906,81800.01,,,,,,,,,,,,,
Russian Federation,2023,Male,2.969,18.342,37689.835,7.571,81800.01,,,,,,,,,,,,,
Russian Federation,2023,Total,3.076,17.184,73636.161,8.701,81800.01,,,,,,,,,,,,,
San Marino,2015,Female,10.95,,,,,,,,,,,,,,,,,
San Marino,2015,Male,4.42,,,,,,,,,,,,,,,,,
San Marino,2015,Total,7.38,,,,,,,,,,,,,,,,,
San Marino,2016,Female,10.03,,,,,,,,,,,,,,,,,
San Marino,2016,Male,3.52,,,,,,,,,,,,,,,,,
San Marino,2016,Total,6.45,,,,,,,,,,,,,,,,,
San Marino,2017,Female,10.82,,,,,,,,,,,,,,,,,
San Marino,2017,Male,4.92,,,,,,,,,,,,,,,,,
San Marino,2017,Total,7.89,,,,,,,,,,,,,,,,,
San Marino,2018,Female,10.81,,,,,,,,,,,,,,,,,
San Marino,2018,Male,4.81,,,,,,,,,,,,,,,,,
San Marino,2018,Total,7.83,,,,,,,,,,,,,,,,,
San Marino,2019,Female,10.38,,,,,,,,,,,,,,,,,
San Marino,2019,Male,4.63,,,,,,,,,,,,,,,,,
San Marino,2019,Total,7.54,,,,,,,,,,,,,,,,,
San Marino,2020,Female,9.93,,,,,,,,,,,,,,,,,
San Marino,2020,Male,4.48,,,,,,,,,,,,,,,,,
San Marino,2020,Total,7.23,,,,,,,,,,,,,,,,,
San Marino,2021,Female,9.14,,,,,,,,,,,,,,,,,
San Marino,2021,Male,3.49,,,,,,,,,,,,,,,,,
San Marino,2021,Total,6.34,,,,,,,,,,,,,,,,,
San Marino,2022,Female,6.87,,,,,,,,,,,,,,,,,
San Marino,2022,Male,2.92,,,,,,,,,,,,,,,,,
San Marino,2022,Total,4.91,,,,,,,,,,,,,,,,,
Serbia,2015,Female,18.761,23.924,1107.903,20.065,48453.45,60.0,45.0,42.0,,82.4,27.1,,57.8,70.4,72.2,78.2,75.0,50.0
Serbia,2015,Male,16.808,23.202,1466.255,20.645,48453.45,60.0,45.0,42.0,,82.4,27.1,,57.8,70.4,72.2,78.2,75.0,50.0
Serbia,2015,Total,17.66,23.513,2574.159,20.363,48453.45,60.0,45.0,42.0,,82.4,27.1,,57.8,70.4,72.2,78.2,75.0,50.0
Serbia,2016,Female,16.1,25.15,1187.846,18.674,47377.75,62.1,50.0,41.0,,84.3,44.1,,60.2,66.2,77.5,77.8,70.0,50.0
Serbia,2016,Male,14.592,23.429,1531.556,17.511,47377.75,62.1,50.0,41.0,,84.3,44.1,,60.2,66.2,77.5,77.8,70.0,50.0
Serbia,2016,Total,15.257,24.181,2719.403,18.076,47377.75,62.1,50.0,41.0,,84.3,44.1,,60.2,66.2,77.5,77.8,70.0,50.0
Serbia,2017,Female,14.274,22.932,1229.54,17.659,47190.45,58.9,50.3,38.2,40.2,83.3,40.3,46.9,62.9,65.9,80.8,77.8,70.0,50.0
Serbia,2017,Male,12.84,20.645,1565.119,17.511,47190.45,58.9,50.3,38.2,40.2,83.3,40.3,46.9,62.9,65.9,80.8,77.8,70.0,50.0
Serbia,2017,Total,13.477,21.651,2794.658,17.582,47190.45,58.9,50.3,38.2,40.2,83.3,40.3,46.9,62.9,65.9,80.8,77.8,70.0,50.0
Serbia,2018,Female,13.7,20.676,1242.075,17.51,48875.21,62.5,46.2,36.5,48.2,83.5,40.6,67.0,68.3,69.2,82.9,87.4,70.0,50.0
Serbia,2018,Male,11.962,19.127,1589.761,16.48,48875.21,62.5,46.2,36.5,48.2,83.5,40.6,67.0,68.3,69.2,82.9,87.4,70.0,50.0
Serbia,2018,Total,12.733,19.807,2831.836,16.98,48875.21,62.5,46.2,36.5,48.2,83.5,40.6,67.0,68.3,69.2,82.9,87.4,70.0,50.0
Serbia,2019,Female,11.076,18.988,1284.013,16.186,49943.92,63.9,50.1,37.2,44.8,82.0,45.1,90.1,72.9,67.4,80.0,77.0,70.0,50.0
Serbia,2019,Male,9.846,18.436,1615.951,15.17,49943.92,63.9,50.1,37.2,44.8,82.0,45.1,90.1,72.9,67.4,80.0,77.0,70.0,50.0
Serbia,2019,Total,10.395,18.68,2899.964,15.663,49943.92,63.9,50.1,37.2,44.8,82.0,45.1,90.1,72.9,67.4,80.0,77.0,70.0,50.0
Serbia,2020,Female,9.412,17.882,1285.129,15.093,49791.71,66.0,55.4,44.0,46.8,83.7,49.7,94.1,72.6,66.9,80.7,78.0,70.0,50.0
Serbia,2020,Male,8.688,16.276,1608.56,17.198,49791.71,66.0,55.4,44.0,46.8,83.7,49.7,94.1,72.6,66.9,80.7,78.0,70.0,50.0
Serbia,2020,Total,9.011,16.989,2893.69,16.177,49791.71,66.0,55.4,44.0,46.8,83.7,49.7,94.1,72.6,66.9,80.7,78.0,70.0,50.0
Serbia,2021,Female,10.684,19.208,1305.193,16.801,51492.63,67.2,57.9,45.0,50.6,92.5,49.6,94.6,71.0,67.3,81.1,77.2,70.0,50.0
Serbia,2021,Male,9.153,16.998,1618.158,16.631,51492.63,67.2,57.9,45.0,50.6,92.5,49.6,94.6,71.0,67.3,81.1,77.2,70.0,50.0
Serbia,2021,Total,9.843,17.985,2923.351,16.714,51492.63,67.2,57.9,45.0,50.6,92.5,49.6,94.6,71.0,67.3,81.1,77.2,70.0,50.0
Serbia,2022,Female,8.883,19.6,1351.318,13.178,51544.2,65.2,58.8,37.9,50.4,90.9,42.5,85.7,74.4,62.9,81.6,77.0,70.0,50.0
Serbia,2022,Male,8.069,16.455,1635.74,13.281,51544.2,65.2,58.8,37.9,50.4,90.9,42.5,85.7,74.4,62.9,81.6,77.0,70.0,50.0
Serbia,2022,Total,8.439,17.878,2987.058,13.231,51544.2,65.2,58.8,37.9,50.4,90.9,42.5,85.7,74.4,62.9,81.6,77.0,70.0,50.0
Serbia,2023,Female,8.651,19.284,1382.315,12.157,53263.82,63.5,58.7,50.0,37.8,87.9,37.6,73.5,74.3,68.1,78.6,76.0,70.0,50.0
Serbia,2023,Male,7.943,16.621,1644.853,12.626,53263.82,63.5,58.7,50.0,37.8,87.9,37.6,73.5,74.3,68.1,78.6,76.0,70.0,50.0
Serbia,2023,Total,8.268,17.837,3027.168,12.397,53263.82,63.5,58.7,50.0,37.8,87.9,37.6,73.5,74.3,68.1,78.6,76.0,70.0,50.0
Slovakia,2015,Female,12.902,3.037,1075.118,14.383,74991.9,67.2,50.0,47.0,,80.8,55.1,,69.6,56.5,75.5,88.0,80.0,70.0
Slovakia,2015,Male,10.337,2.779,1349.773,13.582,74991.9,67.2,50.0,47.0,,80.8,55.1,,69.6,56.5,75.5,88.0,80.0,70.0
Slovakia,2015,Total,11.492,2.897,2424.891,13.973,74991.9,67.2,50.0,47.0,,80.8,55.1,,69.6,56.5,75.5,88.0,80.0,70.0
Slovakia,2016,Female,10.778,3.255,1114.073,14.172,74404.94,66.6,50.0,50.0,,80.1,49.5,,68.4,55.0,79.5,88.0,75.0,70.0
Slovakia,2016,Male,8.772,2.15,1378.783,11.271,74404.94,66.6,50.0,50.0,,80.1,49.5,,68.4,55.0,79.5,88.0,75.0,70.0
Slovakia,2016,Total,9.679,2.659,2492.856,12.688,74404.94,66.6,50.0,50.0,,80.1,49.5,,68.4,55.0,79.5,88.0,75.0,70.0
Slovakia,2017,Female,8.413,4.087,1145.962,14.062,75460.08,65.7,69.0,39.6,38.0,79.7,47.2,82.9,64.9,54.4,81.1,87.0,75.0,70.0
Slovakia,2017,Male,7.916,3.061,1385.322,10.673,75460.08,65.7,69.0,39.6,38.0,79.7,47.2,82.9,64.9,54.4,81.1,87.0,75.0,70.0
Slovakia,2017,Total,8.142,3.536,2531.284,12.326,75460.08,65.7,69.0,39.6,38.0,79.7,47.2,82.9,64.9,54.4,81.1,87.0,75.0,70.0
Slovakia,2018,Female,7.036,1.7,1154.024,12.331,77397.29,65.3,68.2,38.2,38.8,78.9,44.3,84.9,63.9,54.0,81.0,86.9,75.0,70.0
Slovakia,2018,Male,6.138,1.309,1413.695,8.572,77397.29,65.3,68.2,38.2,38.8,78.9,44.3,84.9,63.9,54.0,81.0,86.9,75.0,70.0
Slovakia,2018,Total,6.544,1.49,2567.719,10.405,77397.29,65.3,68.2,38.2,38.8,78.9,44.3,84.9,63.9,54.0,81.0,86.9,75.0,70.0
Slovakia,2019,Female,5.958,3.087,1166.344,11.802,78901.4,65.0,68.5,37.7,37.2,78.6,46.1,87.2,61.3,53.4,78.6,86.0,75.0,70.0
Slovakia,2019,Male,5.599,0.972,1417.152,9.221,78901.4,65.0,68.5,37.7,37.2,78.6,46.1,87.2,61.3,53.4,78.6,86.0,75.0,70.0
Slovakia,2019,Total,5.761,1.941,2583.496,10.479,78901.4,65.0,68.5,37.7,37.2,78.6,46.1,87.2,61.3,53.4,78.6,86.0,75.0,70.0
Slovakia,2020,Female,7.1,2.542,1143.894,11.775,77901.41,66.8,73.1,49.7,41.7,78.5,50.2,92.6,55.3,52.6,75.9,86.4,75.0,70.0
Slovakia,2020,Male,6.403,0.603,1386.044,9.773,77901.41,66.8,73.1,49.7,41.7,78.5,50.2,92.6,55.3,52.6,75.9,86.4,75.0,70.0
Slovakia,2020,Total,6.719,1.492,2529.938,10.748,77901.41,66.8,73.1,49.7,41.7,78.5,50.2,92.6,55.3,52.6,75.9,86.4,75.0,70.0
Slovakia,2021,Female,7.137,2.759,1197.762,11.487,80259.99,66.3,71.5,48.8,44.4,78.4,47.0,93.4,55.6,52.2,74.8,84.0,75.0,70.0
Slovakia,2021,Male,6.678,1.592,1357.076,10.682,80259.99,66.3,71.5,48.8,44.4,78.4,47.0,93.4,55.6,52.2,74.8,84.0,75.0,70.0
Slovakia,2021,Total,6.894,2.115,2554.838,11.075,80259.99,66.3,71.5,48.8,44.4,78.4,47.0,93.4,55.6,52.2,74.8,84.0,75.0,70.0
Slovakia,2022,Female,6.383,3.912,1222.801,9.584,79435.33,69.7,83.2,53.7,71.9,77.3,41.8,76.0,75.9,56.5,75.5,79.2,75.0,70.0
Slovakia,2022,Male,5.929,3.876,1380.769,10.387,79435.33,69.7,83.2,53.7,71.9,77.3,41.8,76.0,75.9,56.5,75.5,79.2,75.0,70.0
Slovakia,2022,Total,6.143,3.893,2603.57,9.995,79435.33,69.7,83.2,53.7,71.9,77.3,41.8,76.0,75.9,56.5,75.5,79.2,75.0,70.0
Slovakia,2023,Female,5.936,3.457,1227.229,8.044,79685.55,69.0,84.2,70.6,56.8,77.3,41.2,62.4,72.2,64.7,74.8,78.6,75.0,70.0
Slovakia,2023,Male,5.76,6.441,1381.925,10.24,79685.55,69.0,84.2,70.6,56.8,77.3,41.2,62.4,72.2,64.7,74.8,78.6,75.0,70.0
Slovakia,2023,Total,5.843,5.059,2609.154,9.166,79685.55,69.0,84.2,70.6,56.8,77.3,41.2,62.4,72.2,64.7,74.8,78.6,75.0,70.0
Slovenia,2015,Female,10.036,1.984,416.689,9.05,87912.8,60.3,60.0,57.0,,58.1,0.0,,81.2,57.1,81.3,88.0,70.0,50.0
Slovenia,2015,Male,8.05,1.903,500.737,9.95,87912.8,60.3,60.0,57.0,,58.1,0.0,,81.2,57.1,81.3,88.0,70.0,50.0
Slovenia,2015,Total,8.962,1.939,917.425,9.506,87912.8,60.3,60.0,57.0,,58.1,0.0,,81.2,57.1,81.3,88.0,70.0,50.0
Slovenia,2016,Female,8.586,1.534,423.916,6.949,90988.39,60.6,60.0,58.0,,58.6,0.0,,82.0,55.4,84.3,88.0,70.0,50.0
Slovenia,2016,Male,7.488,0.974,491.092,9.084,90988.39,60.6,60.0,58.0,,58.6,0.0,,82.0,55.4,84.3,88.0,70.0,50.0
Slovenia,2016,Total,8.0,1.227,915.008,8.032,90988.39,60.6,60.0,58.0,,58.6,0.0,,82.0,55.4,84.3,88.0,70.0,50.0
Slovenia,2017,Female,7.475,1.435,443.236,6.259,91221.6,59.2,75.0,53.6,55.1,58.7,28.6,6.1,80.6,60.2,85.3,87.0,70.0,50.0
Slovenia,2017,Male,5.768,0.818,515.853,6.749,91221.6,59.2,75.0,53.6,55.1,58.7,28.6,6.1,80.6,60.2,85.3,87.0,70.0,50.0
Slovenia,2017,Total,6.564,1.096,959.09,6.518,91221.6,59.2,75.0,53.6,55.1,58.7,28.6,6.1,80.6,60.2,85.3,87.0,70.0,50.0
Slovenia,2018,Female,5.697,1.14,450.422,7.217,92956.56,64.8,76.6,52.1,57.7,58.7,31.2,66.3,79.5,61.3,87.3,86.9,70.0,50.0
Slovenia,2018,Male,4.601,0.755,530.196,6.079,92956.56,64.8,76.6,52.1,57.7,58.7,31.2,66.3,79.5,61.3,87.3,86.9,70.0,50.0
Slovenia,2018,Total,5.108,0.932,980.618,6.619,92956.56,64.8,76.6,52.1,57.7,58.7,31.2,66.3,79.5,61.3,87.3,86.9,70.0,50.0
Slovenia,2019,Female,4.955,1.684,450.376,8.136,95863.91,65.5,76.4,53.6,46.5,58.4,38.3,82.6,79.3,61.2,83.6,86.0,70.0,50.0
Slovenia,2019,Male,4.011,0.811,532.139,6.047,95863.91,65.5,76.4,53.6,46.5,58.4,38.3,82.6,79.3,61.2,83.6,86.0,70.0,50.0
Slovenia,2019,Total,4.446,1.213,982.515,7.029,95863.91,65.5,76.4,53.6,46.5,58.4,38.3,82.6,79.3,61.2,83.6,86.0,70.0,50.0
Slovenia,2020,Female,5.628,0.885,447.479,8.533,92409.75,67.8,76.5,67.4,48.6,59.2,42.9,90.3,78.4,61.4,82.2,86.4,70.0,50.0
Slovenia,2020,Male,4.409,0.859,530.548,6.929,92409.75,67.8,76.5,67.4,48.6,59.2,42.9,90.3,78.4,61.4,82.2,86.4,70.0,50.0
Slovenia,2020,Total,4.971,0.871,978.027,7.683,92409.75,67.8,76.5,67.4,48.6,59.2,42.9,90.3,78.4,61.4,82.2,86.4,70.0,50.0
Slovenia,2021,Female,5.317,0.968,443.634,6.371,98313.79,68.3,77.3,68.2,56.3,58.2,42.5,91.1,78.8,61.5,81.9,84.0,70.0,50.0
Slovenia,2021,Male,4.258,0.762,527.928,6.802,98313.79,68.3,77.3,68.2,56.3,58.2,42.5,91.1,78.8,61.5,81.9,84.0,70.0,50.0
Slovenia,2021,Total,4.744,0.857,971.562,6.597,98313.79,68.3,77.3,68.2,56.3,58.2,42.5,91.1,78.8,61.5,81.9,84.0,70.0,50.0
Slovenia,2022,Female,4.318,1.265,449.623,9.07,98896.61,70.5,89.7,66.7,91.6,57.2,36.4,77.4,79.7,63.3,85.1,79.2,70.0,50.0
Slovenia,2022,Male,3.752,0.764,536.511,7.48,98896.61,70.5,89.7,66.7,91.6,57.2,36.4,77.4,79.7,63.3,85.1,79.2,70.0,50.0
Slovenia,2022,Total,4.011,0.995,986.134,8.234,98896.61,70.5,89.7,66.7,91.6,57.2,36.4,77.4,79.7,63.3,85.1,79.2,70.0,50.0
Slovenia,2023,Female,3.714,1.107,451.05,7.484,100904.9,68.5,88.6,83.3,64.6,62.6,31.5,60.4,75.9,74.4,82.4,78.6,70.0,50.0
Slovenia,2023,Male,3.6,0.596,538.335,7.082,100904.9,68.5,88.6,83.3,64.6,62.6,31.5,60.4,75.9,74.4,82.4,78.6,70.0,50.0
Slovenia,2023,Total,3.652,0.833,989.385,7.27,100904.9,68.5,88.6,83.3,64.6,62.6,31.5,60.4,75.9,74.4,82.4,78.6,70.0,50.0
Spain,2015,Female,23.548,5.102,8105.715,13.064,109035.36,67.6,70.0,59.0,,53.1,39.8,,77.5,52.6,81.3,88.0,85.0,70.0
Spain,2015,Male,20.774,4.144,9760.336,16.062,109035.36,67.6,70.0,59.0,,53.1,39.8,,77.5,52.6,81.3,88.0,85.0,70.0
Spain,2015,Total,22.057,4.575,17866.051,14.603,109035.36,67.6,70.0,59.0,,53.1,39.8,,77.5,52.6,81.3,88.0,85.0,70.0
Spain,2016,Female,21.38,4.014,8340.775,13.29,109302.44,68.5,70.0,60.0,,58.3,41.1,,76.0,51.7,84.7,88.0,85.0,70.0
Spain,2016,Male,18.12,2.87,9999.968,14.273,109302.44,68.5,70.0,60.0,,58.3,41.1,,76.0,51.7,84.7,88.0,85.0,70.0
Spain,2016,Total,19.635,3.391,18340.743,13.793,109302.44,68.5,70.0,60.0,,58.3,41.1,,76.0,51.7,84.7,88.0,85.0,70.0
Spain,2017,Female,19.027,4.372,8558.517,11.658,109357.25,63.6,71.2,57.2,53.9,62.5,41.4,26.9,66.9,55.3,85.5,87.0,85.0,70.0
Spain,2017,Male,15.657,3.461,10266.27,12.62,109357.25,63.6,71.2,57.2,53.9,62.5,41.4,26.9,66.9,55.3,85.5,87.0,85.0,70.0
Spain,2017,Total,17.224,3.875,18824.787,12.151,109357.25,63.6,71.2,57.2,53.9,62.5,41.4,26.9,66.9,55.3,85.5,87.0,85.0,70.0
Spain,2018,Female,17.023,5.009,8795.738,11.193,109315.74,65.1,73.1,51.5,62.0,62.0,42.8,36.1,66.3,59.0,86.7,86.9,85.0,70.0
Spain,2018,Male,13.719,2.472,10531.962,12.46,109315.74,65.1,73.1,51.5,62.0,62.0,42.8,36.1,66.3,59.0,86.7,86.9,85.0,70.0
Spain,2018,Total,15.255,3.622,19327.701,11.841,109315.74,65.1,73.1,51.5,62.0,62.0,42.8,36.1,66.3,59.0,86.7,86.9,85.0,70.0
Spain,2019,Female,15.995,4.041,9033.285,11.187,108934.68,65.7,72.9,51.9,51.4,62.3,46.2,51.1,66.8,57.8,87.5,86.0,85.0,70.0
Spain,2019,Male,12.448,2.645,10745.617,11.959,108934.68,65.7,72.9,51.9,51.4,62.3,46.2,51.1,66.8,57.8,87.5,86.0,85.0,70.0
Spain,2019,Total,14.104,3.278,19778.902,11.584,108934.68,65.7,72.9,51.9,51.4,62.3,46.2,51.1,66.8,57.8,87.5,86.0,85.0,70.0
Spain,2020,Female,17.428,3.514,8772.749,12.2,99737.53,66.9,74.9,55.1,51.8,62.1,48.3,62.6,66.8,57.7,82.0,86.4,85.0,70.0
Spain,2020,Male,13.868,2.459,10429.328,15.089,99737.53,66.9,74.9,55.1,51.8,62.1,48.3,62.6,66.8,57.7,82.0,86.4,85.0,70.0
Spain,2020,Total,15.532,2.938,19202.077,13.682,99737.53,66.9,74.9,55.1,51.8,62.1,48.3,62.6,66.8,57.7,82.0,86.4,85.0,70.0
Spain,2021,Female,16.833,4.768,9100.305,10.2,102827.02,69.9,76.4,70.3,65.4,61.7,48.1,69.8,66.3,57.9,83.5,84.0,85.0,70.0
Spain,2021,Male,13.216,3.38,10733.17,13.104,102827.02,69.9,76.4,70.3,65.4,61.7,48.1,69.8,66.3,57.9,83.5,84.0,85.0,70.0
Spain,2021,Total,14.914,4.012,19833.475,11.688,102827.02,69.9,76.4,70.3,65.4,61.7,48.1,69.8,66.3,57.9,83.5,84.0,85.0,70.0
Spain,2022,Female,14.887,3.51,9432.919,9.178,105684.73,68.2,87.7,67.2,74.3,59.7,38.3,29.7,75.2,61.8,85.4,84.2,85.0,70.0
Spain,2022,Male,11.394,1.842,11114.566,9.261,105684.73,68.2,87.7,67.2,74.3,59.7,38.3,29.7,75.2,61.8,85.4,84.2,85.0,70.0
Spain,2022,Total,13.033,2.612,20547.485,9.221,105684.73,68.2,87.7,67.2,74.3,59.7,38.3,29.7,75.2,61.8,85.4,84.2,85.0,70.0
Spain,2023,Female,13.872,2.797,9805.545,8.945,107068.09,65.0,87.2,73.1,66.9,58.2,30.2,7.4,75.2,62.1,80.6,83.6,85.0,70.0
Spain,2023,Male,10.665,1.274,11376.661,9.635,107068.09,65.0,87.2,73.1,66.9,58.2,30.2,7.4,75.2,62.1,80.6,83.6,85.0,70.0
Spain,2023,Total,12.179,1.982,21182.206,9.3,107068.09,65.0,87.2,73.1,66.9,58.2,30.2,7.4,75.2,62.1,80.6,83.6,85.0,70.0
Sweden,2015,Female,7.29,3.85,2306.872,6.599,121805.43,72.7,90.0,89.0,,43.0,19.2,,87.9,54.0,85.5,88.0,90.0,80.0
Sweden,2015,Male,7.56,3.874,2529.966,7.006,121805.43,72.7,90.0,89.0,,43.0,19.2,,87.9,54.0,85.5,88.0,90.0,80.0
Sweden,2015,Total,7.432,3.863,4836.838,6.809,121805.43,72.7,90.0,89.0,,43.0,19.2,,87.9,54.0,85.5,88.0,90.0,80.0
Sweden,2016,Female,6.586,2.97,2348.206,6.178,122161.76,72.0,90.0,87.0,,44.4,14.9,,89.7,53.5,87.1,88.0,85.0,80.0
Sweden,2016,Male,7.357,3.428,2561.699,6.973,122161.76,72.0,90.0,87.0,,44.4,14.9,,89.7,53.5,87.1,88.0,85.0,80.0
Sweden,2016,Total,6.99,3.211,4909.905,6.589,122161.76,72.0,90.0,87.0,,44.4,14.9,,89.7,53.5,87.1,88.0,85.0,80.0
Sweden,2017,Female,6.441,3.503,2392.597,6.273,122876.71,74.9,88.6,87.4,82.2,44.4,21.7,93.4,90.8,53.2,85.3,87.0,85.0,80.0
Sweden,2017,Male,6.969,3.464,2629.043,6.274,122876.71,74.9,88.6,87.4,82.2,44.4,21.7,93.4,90.8,53.2,85.3,87.0,85.0,80.0
Sweden,2017,Total,6.718,3.482,5021.64,6.273,122876.71,74.9,88.6,87.4,82.2,44.4,21.7,93.4,90.8,53.2,85.3,87.0,85.0,80.0
Sweden,2018,Female,6.236,2.962,2429.417,5.987,123273.27,76.3,92.6,92.9,88.2,43.9,23.2,96.1,89.3,53.7,83.8,86.9,85.0,80.0
Sweden,2018,Male,6.482,2.655,2667.849,6.346,123273.27,76.3,92.6,92.9,88.2,43.9,23.2,96.1,89.3,53.7,83.8,86.9,85.0,80.0
Sweden,2018,Total,6.365,2.799,5097.266,6.174,123273.27,76.3,92.6,92.9,88.2,43.9,23.2,96.1,89.3,53.7,83.8,86.9,85.0,80.0
Sweden,2019,Female,6.956,3.049,2438.15,5.41,124939.7,75.2,89.5,88.0,84.0,43.2,26.7,96.6,88.0,53.9,82.0,86.0,85.0,80.0
Sweden,2019,Male,6.721,3.523,2693.411,5.633,124939.7,75.2,89.5,88.0,84.0,43.2,26.7,96.6,88.0,53.9,82.0,86.0,85.0,80.0
Sweden,2019,Total,6.833,3.302,5131.561,5.527,124939.7,75.2,89.5,88.0,84.0,43.2,26.7,96.6,88.0,53.9,82.0,86.0,85.0,80.0
Sweden,2020,Female,8.285,2.589,2388.881,6.414,124015.55,74.9,88.8,91.4,79.9,43.6,25.8,97.0,85.3,53.8,81.2,86.4,85.0,80.0
Sweden,2020,Male,8.296,3.016,2675.416,6.61,124015.55,74.9,88.8,91.4,79.9,43.6,25.8,97.0,85.3,53.8,81.2,86.4,85.0,80.0
Sweden,2020,Total,8.291,2.816,5064.298,6.517,124015.55,74.9,88.8,91.4,79.9,43.6,25.8,97.0,85.3,53.8,81.2,86.4,85.0,80.0
Sweden,2021,Female,9.13,2.984,2395.331,4.661,130937.02,74.7,86.6,92.5,79.1,43.6,29.5,97.6,83.2,53.9,81.5,84.0,85.0,80.0
Sweden,2021,Male,8.511,2.173,2709.814,5.426,130937.02,74.7,86.6,92.5,79.1,43.6,29.5,97.6,83.2,53.9,81.5,84.0,85.0,80.0
Sweden,2021,Total,8.803,2.55,5105.145,5.061,130937.02,74.7,86.6,92.5,79.1,43.6,29.5,97.6,83.2,53.9,81.5,84.0,85.0,80.0
Sweden,2022,Female,7.892,2.847,2465.448,4.819,129074.6,77.9,97.3,95.7,97.1,44.9,26.4,95.8,84.6,65.4,83.6,79.2,85.0,80.0
Sweden,2022,Male,6.993,3.624,2791.713,5.065,129074.6,77.9,97.3,95.7,97.1,44.9,26.4,95.8,84.6,65.4,83.6,79.2,85.0,80.0
Sweden,2022,Total,7.417,3.266,5257.161,4.948,129074.6,77.9,97.3,95.7,97.1,44.9,26.4,95.8,84.6,65.4,83.6,79.2,85.0,80.0
Sweden,2023,Female,7.866,2.838,2517.533,5.16,127459.73,77.5,96.6,95.6,95.7,45.1,26.2,96.2,84.6,65.9,80.9,78.6,85.0,80.0
Sweden,2023,Male,7.382,3.034,2818.188,5.082,127459.73,77.5,96.6,95.6,95.7,45.1,26.2,96.2,84.6,65.9,80.9,78.6,85.0,80.0
Sweden,2023,Total,7.611,2.944,5335.721,5.12,127459.73,77.5,96.6,95.6,95.7,45.1,26.2,96.2,84.6,65.9,80.9,78.6,85.0,80.0
Switzerland,2015,Female,4.912,2.488,2108.045,8.733,139698.23,80.5,90.0,85.0,,70.3,65.1,,78.1,75.3,86.3,90.0,85.0,80.0
Switzerland,2015,Male,4.704,0.954,2430.353,9.944,139698.23,80.5,90.0,85.0,,70.3,65.1,,78.1,75.3,86.3,90.0,85.0,80.0
Switzerland,2015,Total,4.801,1.645,4538.398,9.351,139698.23,80.5,90.0,85.0,,70.3,65.1,,78.1,75.3,86.3,90.0,85.0,80.0
Switzerland,2016,Female,5.006,2.343,2143.696,8.03,140326.52,81.0,90.0,86.0,,70.9,66.3,,82.2,72.1,87.8,90.0,85.0,80.0
Switzerland,2016,Male,4.841,0.744,2460.714,9.287,140326.52,81.0,90.0,86.0,,70.9,66.3,,82.2,72.1,87.8,90.0,85.0,80.0
Switzerland,2016,Total,4.918,1.462,4604.41,8.672,140326.52,81.0,90.0,86.0,,70.9,66.3,,82.2,72.1,87.8,90.0,85.0,80.0
Switzerland,2017,Female,5.058,2.158,2149.958,6.911,141078.7,81.5,86.9,80.3,77.6,70.9,67.5,95.8,76.8,72.2,84.4,90.0,85.0,90.0
Switzerland,2017,Male,4.57,0.363,2486.782,9.302,141078.7,81.5,86.9,80.3,77.6,70.9,67.5,95.8,76.8,72.2,84.4,90.0,85.0,90.0
Switzerland,2017,Total,4.797,1.186,4636.74,8.133,141078.7,81.5,86.9,80.3,77.6,70.9,67.5,95.8,76.8,72.2,84.4,90.0,85.0,90.0
Switzerland,2018,Female,5.109,2.334,2173.24,6.962,143939.47,81.7,84.2,82.8,82.1,70.5,65.4,95.9,75.7,73.9,85.2,90.0,85.0,90.0
Switzerland,2018,Male,4.367,0.65,2502.085,8.845,143939.47,81.7,84.2,82.8,82.1,70.5,65.4,95.9,75.7,73.9,85.2,90.0,85.0,90.0
Switzerland,2018,Total,4.713,1.434,4675.326,7.925,143939.47,81.7,84.2,82.8,82.1,70.5,65.4,95.9,75.7,73.9,85.2,90.0,85.0,90.0
Switzerland,2019,Female,4.711,2.042,2198.686,5.873,144669.13,81.9,85.3,88.0,82.0,70.5,64.8,96.3,75.4,72.5,85.2,87.4,85.0,90.0
