ref_area.label;source.label;indicator.label;sex.label;classif1.label;time;obs_value_worked_hours;obs_status.label;note_classif.label;note_indicator.label;note_source.label
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Total;2017;3665.726;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: No hours actually worked;2017;81.773;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 1-14;2017;249.19;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 15-29;2017;159.716;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 30-34;2017;97.249;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 35-39;2017;131.492;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 40-48;2017;460.154;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 49+;2017;680.426;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Not elsewhere classified;2017;1805.727;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Total;2017;2067.603;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: No hours actually worked;2017;40.764;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 1-14;2017;110.568;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 15-29;2017;75.638;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 30-34;2017;52.252;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 35-39;2017;66.456;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 40-48;2017;300;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 49+;2017;488.776;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Not elsewhere classified;2017;933.149;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Total;2017;1598.122;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: No hours actually worked;2017;41.008;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 1-14;2017;138.622;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 15-29;2017;84.077;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 30-34;2017;44.998;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 35-39;2017;65.036;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 40-48;2017;160.153;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 49+;2017;191.649;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Not elsewhere classified;2017;872.578;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Total;2016;3722.649;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: No hours actually worked;2016;192.306;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 1-14;2016;315.318;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 15-29;2016;244.538;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 30-34;2016;142.296;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 35-39;2016;113.902;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 40-48;2016;436.954;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 49+;2016;684.407;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Not elsewhere classified;2016;1592.929;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Total;2016;2148.944;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: No hours actually worked;2016;78.161;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 1-14;2016;141.372;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 15-29;2016;105.581;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 30-34;2016;72.927;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 35-39;2016;65.843;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 40-48;2016;297.136;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 49+;2016;491.2;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Not elsewhere classified;2016;896.724;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Total;2016;1573.705;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: No hours actually worked;2016;114.145;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 1-14;2016;173.946;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 15-29;2016;138.957;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 30-34;2016;69.369;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 35-39;2016;48.058;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 40-48;2016;139.818;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 49+;2016;193.207;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Not elsewhere classified;2016;696.205;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Total;2015;3417.893;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: No hours actually worked;2015;327.583;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 1-14;2015;297.978;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 15-29;2015;169.212;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 30-34;2015;59.687;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 35-39;2015;96.902;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 40-48;2015;439.163;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 49+;2015;662.568;;;;Repository: ILO-STATISTICS - Micro data processing
