ref_area.label;source.label;indicator.label;sex.label;classif1.label;time;obs_value_informal;obs_status.label;note_classif.label;note_indicator.label;note_source.label
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Agriculture;2017;88.941;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Industry;2017;49.388;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Services;2017;40.85;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Total;2017;51.229;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Agriculture;2017;87.442;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Industry;2017;46.987;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Services;2017;41.406;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Total;2017;46.72;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Agriculture;2017;93.549;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Industry;2017;58.222;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Services;2017;40.276;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Total;2017;49.404;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Agriculture;2017;88.941;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Manufacturing;2017;56.301;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Construction;2017;48.585;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply";2017;10.486;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2017;45.158;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2017;33.56;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Total;2017;51.229;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Agriculture;2017;87.442;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Manufacturing;2017;45.758;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Construction;2017;51.061;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply";2017;11.541;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2017;46.901;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2017;26.584;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Total;2017;46.72;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Agriculture;2017;93.549;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Manufacturing;2017;70.154;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Construction;2017;11.584;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply";2017;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2017;42.654;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2017;37.656;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Total;2016;48.518;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Agriculture;2016;88.758;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2016;41.215;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Total;2016;50.737;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Agriculture;2016;87.372;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2016;41.758;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Total;2016;45.248;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Agriculture;2016;93.231;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2016;40.508;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Total;2016;48.518;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Agriculture;2016;88.758;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Industry;2016;49.604;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Services;2016;38.886;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Total;2016;50.737;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Agriculture;2016;87.372;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Industry;2016;47.083;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Services;2016;39.496;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Total;2016;45.248;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Agriculture;2016;93.231;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Industry;2016;58.335;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Services;2016;38.259;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Total;2016;48.518;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Agriculture;2016;88.758;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Manufacturing;2016;54.673;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Construction;2016;50.048;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply";2016;8.85;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2016;43.143;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2016;31.754;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Total;2016;50.737;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Agriculture;2016;87.372;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Manufacturing;2016;43.304;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Construction;2016;52.229;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply";2016;9.002;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2016;45.323;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2016;24.361;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Total;2016;45.248;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Agriculture;2016;93.231;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Manufacturing;2016;68.354;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Construction;2016;18.345;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply";2016;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2016;40.077;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2016;36.228;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Total;2015;47.846;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Agriculture;2015;86.355;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2015;41.224;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Total;2015;50.184;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Agriculture;2015;84.512;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2015;42.036;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Total;2015;44.384;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Agriculture;2015;92.906;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2015;40.169;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Total;2015;47.846;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Agriculture;2015;86.355;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Industry;2015;51.286;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Services;2015;38.397;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Total;2015;50.184;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Agriculture;2015;84.512;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Industry;2015;49.102;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Services;2015;38.898;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Total;2015;44.384;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Agriculture;2015;92.906;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Industry;2015;59.641;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Services;2015;37.893;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Total;2015;47.846;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Agriculture;2015;86.355;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Manufacturing;2015;52.706;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Construction;2015;53.788;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply";2015;15.252;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2015;42.628;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2015;31.397;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Total;2015;50.184;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Agriculture;2015;84.512;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Manufacturing;2015;40.47;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Construction;2015;55.999;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply";2015;16.505;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2015;45.198;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2015;22.406;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Total;2015;44.384;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Agriculture;2015;92.906;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Manufacturing;2015;70.4;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Construction;2015;15.087;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply";2015;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2015;39.045;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Panama;LFS - Labour Market Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2015;36.633;;;;Repository: ILO-STATISTICS - Micro data processing | Data reference period: August
Peru;LFS - Permanent Employment Survey, National;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Total;2023;77.344;;;;Repository: ILO-STATISTICS - Micro data processing
